id,pubdate,title,body,link,section1,section2,section3
25356,2020-07-23 12:47,Twitter sees drop in revenue but surge of new users,"The global pandemic and U.S. protests are forcing a pullback by advertisers on Twitter, but it's also led to an unprecedented surge of users.

Average daily user growth spiked 34 per cent in the second quarter, the company said Thursday, the largest jump in users ever recorded by the company.

But the company took a huge tax hit to earnings, posting a net loss of $1.2 billion US, or $1.56 per share, in the April-June period, compared with a profit of $1.1 billion US, or $1.43 per share, a year earlier.

Revenue fell by about one-fifth to $683 million US, far short of the $702 million Wall Street had expected, according to a survey of analysts by FactSet.

Twitter's advertising business was hit harder than its larger rivals Google and Facebook, and analysts had expected the bleeding to continue in the second quarter. The company said ad revenue made a ""gradual, moderate recovery"" relative to levels in March but many brands then slowed or paused their spending in late May to mid-June, following the surge of Black Lives Matter protests in the U.S.

""We continue to see headwinds from lower global advertising demand due to COVID and civil unrest,"" CEO Jack Dorsey said.

Ad revenue fell 15 per cent in the last three weeks of June, which was better than the 27 per cent decline in the final three weeks of March, with advertiser demand returning as the protests subsided, chief financial officer Ned Segal said in the earnings call.

Twitter also said it was exploring ""subscriptions and other approaches to complement our advertising business,"" though it was not expecting any revenue to result this year. Dorsey said on the call that the company would have a ""really high bar for when we would ask consumers to pay for aspects of Twitter.""

New users have been flocking to the platform as they isolate, with the number of daily active users jumping to 186 million.

""Twitter's strength as a news and entertainment source has helped buoy engagement during the pandemic as housebound consumers use the platform for real-time news and information,"" said eMarketer analyst Jasmine Enberg. But she does not expect this to continue as stay-at-home restrictions begin to lift and people start returning to more normal routines.

Dorsey feels 'terrible' about worldwide hack

In the earnings call, Dorsey also addressed an embarrassing hacking incident last week that compromised the accounts of high-profile users, saying he felt ""terrible"" about it.

That hack targeted 130 accounts, including world leaders, celebrities and tech moguls, and appeared designed to lure their Twitter followers into sending money to an anonymous Bitcoin account. The company revealed more details Wednesday, saying hackers accessed the direct message inboxes of 36 accounts, including an elected Dutch official. It didn't identify the official, but Dutch anti-Islam lawmaker Geert Wilders said it was him.

""Last week was a really tough week for all of us at Twitter,"" Dorsey said. ""We feel terrible about the security incident that negatively affected the people we serve and their trust in us.""

Twitter executives deflected questions on another challenge: a social media ad boycott running for at least the month of July, and therefore not counted in the second quarter. Facebook is the primary target of the boycott by hundreds of advertisers over its policies and actions on hate speech and misinformation.

The boycott's effect on Twitter is less clear, with some advertisers pausing ads on all social media, though some analysts believe some ad dollars could be redirected away from Facebook to Twitter.",https://www.cbc.ca/news/business/twitter-revenue-drop-1.5660229?cmp=rss,news,business,
25359,2020-07-23 12:22,Seattle NHL expansion franchise reveals 'Kraken' as team name,"The NHL's newest team finally has its name: the Seattle Kraken.

The expansion franchise unveiled its nickname Thursday, ending 19 months of speculation about whether the team might lean traditional or go eccentric with the name for the league's 32nd team.

""The Kraken is a name born of the fans. It was suggested and championed by the fans,"" Seattle CEO Tod Leiweke said.

In opting for the sea creature of Scandinavian folklore, Seattle bypassed options like Sockeyes, Evergreens or Metropolitans, the last of which would have been a nod to Seattle's hockey history. There was even a push from some fans for the team to try to acquire the Thunderbirds name from the local junior team.

But Kraken was a clear favourite among fans, who rallied around the name soon after the expansion franchise was awarded in December 2018. The enthusiasm has grown since as the team built toward its debut for the 2021-22 season.

It's edgy and sounds menacing. And it gave the franchise a clear brand going forward.

'Authentic and noble'

""I think that we felt like this is so authentic and noble, and we hit all the main things that we really wanted that we feel really strongly that this is the right choice,"" Heidi Dettmer, Seattle's vice-president of marketing, told The Associated Press. ""I've totally fallen in love with this brand and I think our fans will.""

Seattle also unveiled its primary colours, which will be a deep dark blue — almost black — and a lighter shade of blue as a complement.

Seattle fan Max Rubin, despite his NY Islanders jersey, showed his support for the Kraken name when the team's expansion was announced in 2018. (Associated Press)

Unlike with the last NHL expansion team in Las Vegas, there should be no trademark issues with Kraken. The Vegas Golden Knights ran into problems with the U.S. Army and it took several years for the trademark battle to be settled.

The unveiling of Seattle's name has been expected for months, only to have it run into delays. It was first thought to be targeted for late last year in the hope of products hitting the market prior to the holiday season.

Then the NHL All-Star break in January was thought to be a possibility. Then came the COVID-19 pandemic, where the initial epicenter in the U.S. was the Seattle area.

SIMILAR]

Dettmer said the name itself was chosen right around the first of the year. The time since has been spent on finalizing the primary and secondary logos while working with the league's uniform provider, Adidas.

Nic Corbett, the director of NHL relations with Adidas, said the primary logo is a Kraken tentacle shaped into an `S' and is a nod to the Seattle Metropolitans logo. The Metropolitans were the first American team to win the Stanley Cup in 1917.

""We needed a mark that was noble and (Seattle GM) Ron Francis was someone who kept hitting that home,"" Corbett told the AP. ""It has to be noble, it has to be strong.""

WATCH | Rob Pizzo previews the East and West seeding tournaments:

In part 1 of 10, Rob Pizzo looks at the Bruins, Lightning, Capitals and Flyers to see who may come out with the #1 seed. 1:15",https://www.cbc.ca/sports/hockey/nhl/nhl-seattle-team-name-announcement-1.5660020?cmp=rss,sports,hockey,nhl
25365,2020-07-23 12:16,The winner of Canada Reads 2020 is...,"And then there was one: The Handmaid's Tale and Kim's Convenience actress Amanda Brugel is the winner of Canada Reads 2020. In a suspenseful finale, the book she defended, memoir We Have Always Been Here by Samra Habib , survived the final elimination vote on July 23, 2020.

Brugel successfully presented her case about why 2019 memoir We Have Always Been Here — in which Canadian journalist, photographer and activist Habib chronicles her childhood in Pakistan, her experience with religious persecution, her arrival to Canada as a child refugee and her journey of coming out as a proud queer Muslim woman — is the one book that will bring Canada into focus.

Brugel 's win on Canada Reads 2020 marks the first time that a book written by a woman has won with a female defender.

Actor Amanda Brugel will be defending Samra Habib's memoir We Have Always Been Here on Canada Reads 2020. Ahead of the debates, the first-time author spoke about why she wrote this very personal book. 5:40

The runner-up was Eden Robinson 's acclaimed 2017 novel Son of a Trickster , a coming-of-age story about an impoverished teenage boy who discovers he has a connection to the Haisla trickster Wee'jit. Son of a Trickster was defended by Letterkenny star Kaniehtiio ""Tiio"" Horn .

Brugel won in a 4-1 vote on the final day.

"" Samra 's writing is intelligent, raw and ultimately life-affirming. She bravely tackles her own experience with sexual assault, homophobia, religious persecution and Islamophobia in such a compassionate, accessible way that it compels us to tackle our own hardships with similar grace,"" Brugel said during the Canada Reads 2020 finale.

Brugel was steadfast in her passionate defence of the book during Canada Reads 2020. She noted how, while all five of the contending books dealt with important issues, she felt We Have Always Been Here is the one book that best fits Canada Reads 2020 theme of ""one book to bring Canada into focus.""

""With the recent global conversations about the Black Lives Matter movement, as well as every other marginalized group that has been forced to live in the shadows, Canadians have very quickly realized that we're not all that inclusive,"" said Brugel on Day One of the debates.

"" We Have Always Been Here …will bring Canada into focus right now because it finally acknowledges so many of our own communities that, up until now we have been just too complacent to investigate. LGBTQ lives, refugee lives, Muslim lives: in one fell swoop it gently educates its reader about the complexities of our differences all the while guiding us to the triumphant conclusion that, at our core, we are all the same.""

Samra Habib is a journalist, photographer and activist based in Toronto. CBC Books named Habib a writer to watch in 2019. We Have Always Been Here is her first book.

Amanda Brugel is defending We Have Always Been Here by Samra Habib on Canada Reads 2020. (CBC)

As Brugel said during the event, the memoir is a powerful reminder of the everyday struggles that all Canadians face in finding their own identity and place in the world.

""What makes this memoir great is the sheer amount of individuals it speaks to, particularly the individuals that aren't used to being acknowledged. For me, We Have Always Been Here was like reading the private diary of a soulmate that I had yet to meet. Samra's prose is both lyrical and smart without being too overly written. Every sentence is carefully constructed to be beautiful even when describing ugly situations. Her displays of vulnerability and honesty become contagious because she encourages herself as well as our audience to come out of hiding — to forgive yourself for not conforming — in order to find inner peace,"" Brugel said on Day Two of the debates.

Samra Habib talks to Shelagh Rogers about her memoir, We Have Always Been Here 12:13

The other three books were eliminated earlier in the week. Novella collection Radicalized by Cory Doctorow and defended by Akil Augustine was eliminated on Day One , followed by Metis-Cree author Jesse Thistle 's memoir From the Ashes defended by George Canyon on Day Two , and Newfoundland playwright and author Megan Gail Coles 's novel Small Game Hunting at the Local Coward Gun Club defended by Alayna Fender on Day Three .

It was a week full of agreement for the literary merit of all the contending books, but also featured some reasoned exchanges and criticisms.

This year's show was hosted by Ali Hassan .

The Canada Reads 2020 contenders and their chosen books are:",https://www.cbc.ca/books/canadareads/the-winner-of-canada-reads-2020-is-1.5660174?cmp=rss,books,canadareads,
25512,2020-07-23 12:16,"Amanda Brugel, defending We Have Always Been Here by Samra Habib, wins Canada Reads 2020","And then there was one: The Handmaid's Tale and Kim's Convenience actress Amanda Brugel is the winner of Canada Reads 2020. In a suspenseful finale, the book she defended, memoir We Have Always Been Here by Samra Habib , survived the final elimination vote and was named ""the book to bring Canada into focus.""

During the debates, Brugel said that Habib's memoir felt like reading the ""diary of a soulmate"" she had yet to meet.

""She opened a window into a world that had been previously closed. This changed me,"" said Brugel in her final plea before the vote that would seal her win.

The 2019 memoir, Habib's first book, chronicles the journalist and photographer's early childhood in Pakistan, her experience with religious persecution, her arrival to Canada as a refugee and her journey of coming out as a proud queer Muslim woman.

Brugel 's win on Canada Reads 2020 marks the first time that a book written by a woman has won with a female defender.

""I cried all day yesterday. My kids cried. My mom cried,"" said Brugel during an interview on CBC's q the day after her win.

""I've had a lot of peaks in my career and I do have to say that by far this is the most accomplished I have felt. A lot of people have done a lot of work to allow my voice to have a platform.""

Actor Amanda Brugel will be defending Samra Habib's memoir We Have Always Been Here on Canada Reads 2020. Ahead of the debates, the first-time author spoke about why she wrote this very personal book. 5:40

The runner-up was Eden Robinson 's acclaimed 2017 novel Son of a Trickster , a coming-of-age story about an impoverished teenage boy who discovers he has a connection to the Haisla trickster Wee'jit. Son of a Trickster was defended by Letterkenny star Kaniehtiio ""Tiio"" Horn .

Brugel won in a 4-1 vote on the final day.

"" Samra 's writing is intelligent, raw and ultimately life-affirming. She bravely tackles her own experience with sexual assault, homophobia, religious persecution and Islamophobia in such a compassionate, accessible way that it compels us to tackle our own hardships with similar grace,"" Brugel said during the Canada Reads 2020 finale.

Author Samra Habib and actress Amanda Brugel talk about winning Canada Reads 2020. This year's theme was ""one book to bring Canada into focus."" They joined guest host Talia Schlanger to tell us what they hope Canadians will take away from Habib's moving story. 10:30

Brugel was steadfast in her passionate defence of the book during Canada Reads 2020. She noted how, while all five of the contending books dealt with important issues, she felt We Have Always Been Here is the one book that best fits Canada Reads 2020 theme of ""one book to bring Canada into focus.""

""With the recent global conversations about the Black Lives Matter movement, as well as every other marginalized group that has been forced to live in the shadows, Canadians have very quickly realized that we're not all that inclusive,"" said Brugel on Day One of the debates.

"" We Have Always Been Here …will bring Canada into focus right now because it finally acknowledges so many of our own communities that, up until now we have been just too complacent to investigate. LGBTQ lives, refugee lives, Muslim lives: in one fell swoop it gently educates its reader about the complexities of our differences all the while guiding us to the triumphant conclusion that, at our core, we are all the same.""

Samra Habib is a journalist, photographer and activist based in Toronto. She watched the debates unfold over four days.

""It made me feel validated that the story I had written was an important one and something that needed to be told. It was reassuring to see that other panellists that had really different experiences from mine were able to see that as well,"" said Habib on CBC's q the day after the finale.

""I feel grateful and also I feel very connected to my path on this Earth as an observer and storyteller.""

Amanda Brugel is defending We Have Always Been Here by Samra Habib on Canada Reads 2020. (CBC)

Habib hopes her book will encourage readers to seek out voices and perspectives that are different from their own.

""I just think that it's so important to ensure that historically marginalized voices are given a seat at the table to broaden the collective understanding of the Canadian narrative,"" said Habib on q.

""I think that is key to building a more inclusive Canada where everyone feels like they belong and I hope that this is another step toward understanding experiences of marginalized communities in Canada. I hope there will be more Black and Indigenous writers on Canada Reads next year.""

As Brugel said during the event, the memoir is a powerful reminder of the everyday struggles that all Canadians face in finding their own identity and place in the world.

""What makes this memoir great is the sheer amount of individuals it speaks to, particularly the individuals that aren't used to being acknowledged. For me, We Have Always Been Here was like reading the private diary of a soulmate that I had yet to meet. Samra's prose is both lyrical and smart without being too overly written. Every sentence is carefully constructed to be beautiful even when describing ugly situations. Her displays of vulnerability and honesty become contagious because she encourages herself as well as our audience to come out of hiding — to forgive yourself for not conforming — in order to find inner peace,"" Brugel said on Day Two of the debates.

Five champions, five books. Canada Reads 2020 has come to a close. Take a look back on some of the week's best moments. 4:32

The other three books were eliminated earlier in the week. Novella collection Radicalized by Cory Doctorow and defended by Akil Augustine was eliminated on Day One , followed by Metis-Cree author Jesse Thistle 's memoir From the Ashes defended by George Canyon on Day Two , and Newfoundland playwright and author Megan Gail Coles 's novel Small Game Hunting at the Local Coward Gun Club defended by Alayna Fender on Day Three .

It was a week full of agreement for the literary merit of all the contending books, but also featured some reasoned exchanges and criticisms.

This year's show was hosted by Ali Hassan .

Samra Habib talks to Shelagh Rogers about her memoir, We Have Always Been Here 12:13

The Canada Reads 2020 contenders and their chosen books are:",https://www.cbc.ca/books/canadareads/amanda-brugel-defending-we-have-always-been-here-by-samra-habib-wins-canada-reads-2020-1.5660174?cmp=rss,books,canadareads,
25357,2020-07-23 12:14,Lake Louise ski resort loses appeal of $2M fine for cutting endangered trees,"An Alberta judge has upheld a $2.1-million fine against a world-renowned ski resort for cutting down endangered trees nearly seven years ago.

Lake Louise Ski Resort pleaded guilty in 2017 to taking down a stand of trees, including 38 endangered whitebark pine, along a ski run in 2013.

The fine, which was imposed a year later for charges under the Species at Risk Act and the Canada National Parks Act, amounted to roughly $55,000 a tree.

Fine was 'grossly disproportional,' lawyer argues

Lake Louise's lawyer argued the fine was 'grossly disproportional and demonstrably unfit' as a result of remediation efforts the resort took after the trees were cut down.

He asked for the court to either stay the charges or reduce the penalty to $200,000.

The resort has taken steps to ensure no other whitebark pine are cut down. Staff are better educated and the 7,000 whitebark pine within the resort area are now marked.

But the Appeal judge rejected the request and said the trial judge did not make an error handing out the fine.

""The penalties imposed by the sentencing judge for these offences were certainly more than a slap on the wrist,"" wrote Justice Barbara Romaine in a decision released Wednesday.

""An observer, uninformed of the circumstances of the case, may consider the penalties to be excessively high given that the offence involved flora and not animals,"" she said.

But, Romaine said, this was not a case of an ""otherwise good environmental citizen making an isolated mistake"".

""A mid-sized corporation operating in a national park failed to train and inform employees, leading to the destruction of a number of individuals of an endangered species whose extinction would have impact throughout the subalpine ecosystem,"" she wrote.

The agreed statement of facts in the case said that in 2013 a trail crew, consisting of six employees including a supervisor, began cleaning up, doing fence work and trimming and removing some trees on Ptarmigan Ridge at the ski resort.

Workers cut trees without permit

The document said that in late September of that year, the workers cut down a number of trees, including the whitebark pine, without a permit.

The five-needle whitebark pine provides food and habitat for animals, as well as helps stabilize steep subalpine slopes.

The trees exist at high elevations in western North America at, or close to, the treeline. They have been growing on the continent for 100,000 years and can grow to be between 500 and 1,000 years old.",https://www.cbc.ca/news/canada/calgary/lake-louise-ski-resort-loses-appeal-2m-fine-cutting-endangered-trees-1.5660262?cmp=rss,news,canada,calgary
25373,2020-07-23 12:05,Pandemic pressure getting to you? Try an Icelandic scream,"If the worries, restrictions and uncertainties of the pandemic are stressing you out, you might want to try an Icelandic scream.

A new campaign is inviting people from all over the world to let out a yowl into Iceland's isolated, idyllic landscapes — all from the comfort of your own home.

Over the last few months, many people have been feeling the pressure of being stuck inside their homes in cramped, small spaces, said Eliza Reid, Iceland's First Lady. She's a spokesperson for Promote Iceland, a public-private marketing organization, and she is originally from Ottawa.

""You need some kind of release for it. And so the idea here is that you're able to just release that scream out into empty, Icelandic nature,"" Reid said on Ottawa Morning Thursday.

Eliza Reid, First Lady of iceland, is encouraging people to release their screams of frustration into the country's wide open spaces.

All you have to do is record your own scream on the campaign's website, Looks Like You Need Iceland, and it will be broadcast using speakers into the peaceful Icelandic hinterlands. Screamers can choose among seven locations around the country, from fjords to fishing villages, which they can watch via webcam.

The hope is that screamers who want to unleash their frustrations on Iceland's wild landscape will take in the beauty of the country, and ""when people feel safe and ready to travel, they think of Iceland,"" said Reid, ""in the future, when the situation is different.""

Although Iceland is open to visitors with some restrictions, she acknowledged not many people feel safe travelling at the moment.

Looks Like You Need Iceland wants visitors to the site to think of those beautiful spaces they're screaming into as potential future destinations, when travel opens back up again. (HALLDOR KOLBEINS/AFP/Getty Images)

Reid said she hasn't unleashed her own scream into the wild, but her children were excited about the project, and they've been eager participants. ""They just tried to do the best straight-up scream that they could do, and I've got to say, they're pretty good at it.""

Her family had planned to travel back to Ottawa for a visit this summer, but instead they are spending time exploring Iceland. The coronavirus has had a big impact on the tourism industry in there, she said, adding that she's happy to see many Icelanders taking tours and staying in hotels to support the local economy.

Please ""scream responsibly."" Reid said there are filters in place to ensure people are acting appropriately and not abusing the Icelandic landscape. (Eleanor Wachtel/CBC)

For those worried about noise pollution in Iceland, Reid said the speakers are quite small, and they're in fairly isolated areas, so they're not disturbing people in those locations.

To discourage people from abusing the project, she said the website asks people to ""scream responsibly"" but there is also a profanity filter in place, and a delay in posting to screen out any bad-language screams.

The campaign launched earlier this month and ends on July 29.",https://www.cbc.ca/news/canada/ottawa/icelandic-campaign-encourages-stress-relief-by-screaming-1.5660099?cmp=rss,news,canada,ottawa
25422,2020-07-23 11:59,The Canadian Elite Basketball League is set to tip off on CBC,"The Canadian Elite Basketball League is set to tip off on CBC

The CEBL Summer Series 2020 tips off on Saturday with a double-header on CBC. At 1:30 p.m. ET the Hamilton Honey Badgers take on the Niagara River Lions, followed by the Guelph Nighthawks and expansion Ottawa Blackjacks at 3:30 p.m. ET.",https://www.cbc.ca/sports/the-canadian-elite-basketball-league-is-set-to-tip-off-on-cbc-1.5661311?cmp=rss,sports,,
25352,2020-07-23 11:06,"1.4 million Americans sought jobless benefits last week, up for 1st time since March","The number of laid-off Americans seeking unemployment benefits rose last week for the first time since the coronavirus pandemic struck in March, evidence of the deepening economic pain the outbreak is causing to the U.S. economy.

Weekly jobless claims rose to 1.4 million, underscoring the outsized role the unemployment insurance system is playing among U.S. safety net programs — just when a $600 weekly federal aid payment for people without jobs is set to expire at the end of this week.

Last week's pace of unemployment applications was up from 1.3 million the previous week. Before the pandemic, the number of weekly applications had never exceeded 700,000.

The U.S. Labour Department said Thursday that roughly 32 million people are receiving unemployment benefits, though that figure could include double-counting by some states. Some economists say the figure is likely closer to 25 million.

People line up outside the Utah Department of Workforce Services, in Salt Lake City, Utah on April 13. (Rick Bowmer/The Associated Press)

An additional 975,000 applied for jobless aid under a separate program that has made self-employed and gig workers eligible for the first time. That figure isn't adjusted for seasonal trends, so it's reported separately.

The resurgence of confirmed viral cases across the country has forced some businesses to close a second time or to impose tighter restrictions on customers in response to state mandates. The resulting pullback in business activity has hindered job growth and likely forced additional layoffs.

Combining aid packages

The federal government's $600 weekly benefit for laid-off workers, which is in addition to whatever jobless aid a state provides, is the last major source of economic help from the $2 trillion relief package that Congress approved in March. A small business lending program and a one-time $1,200 payment have largely run their course.

Members of Congress are negotiating another aid package that might extend the $600 benefit, though likely at a lower level. With state aid packages combined with the $600 weekly federal benefit, research shows roughly two-thirds of unemployed people are receiving more in aid than they earned at their former jobs — a finding that's led Republicans to argue that it is discouraging people from returning to work.

Yet the additional money has also been a key source of support for people who lost jobs that no longer exist or who fear being infected by the virus if they return to work.

The federal jobless aid has also helped protect the U.S. economy. Unemployment aid accounted for six per cent of all U.S. income in May, a greater share than even Social Security. Economists say it's one reason why retail spending rebounded as quickly as it did in May and June, helping fuel a modest economic rebound.

The economic impact of rising cases

With confirmed cases of the coronavirus having risen in 46 states compared with two weeks ago, economists say they're increasingly worried that any recovery is now in jeopardy. Twenty-two states have paused or reversed the reopening of businesses, according to economists at Bank of America.

Real-time measures of the economy suggest that companies are pulling back on hiring and that more small businesses are closing permanently. Credit card spending has been stuck at about 10 per cent below year-ago levels for nearly a month, according to JPMorgan Chase, after having risen steadily from mid-April to mid-June.

A sign announces a store closing in Niles, Ill. Nearly 73,000 small businesses have been forced to close for good since March. (Nam Y. Huh/The Associated Press)

In May and June, businesses had rehired enough to more than offset the wave of layoffs. But the Census data now suggests that the economy is losing jobs again.

According to data from the consumer-review website Yelp, nearly 73,000 small businesses have closed for good since the pandemic intensified in March, up 28 per cent from mid-June.

""Every time a business closes, that makes the recovery longer and harder, so that worries me,"" said Ernie Tedeschi, an economist at the investment bank Evercore ISI.

People deciding which bills to pay

Many jobless Americans say they fear that a slow and prolonged recovery would be hard to survive without the $600 weekly aid from the federal government. If that payment were eliminated, total unemployment benefits would shrink by one-half to two-thirds, depending on a recipient's state.

Melissa Bennett has been using the federal jobless benefit to help pay her $1,900 monthly health insurance bill, which she's paid on her own since losing her employer-sponsored plan in June. That's when she was laid off from her front desk job at a vacation time-share rental in Myrtle Beach, South Carolina, a beach town that has become a COVID-19 hot spot.

Without the $600, her unemployment benefit will fall to just $200 a week, and she'll have to decide whether to pay her mortgage or her utilities first.

Many analysts say they worry that the expiration of the federal payments will cause a wave of evictions of renters who won't be able to afford their monthly payments. Even before the pandemic, spiking rents in most major cities were squeezing the finances of lower-income families.

One in four renters — 11 million households — were spending more than half their income on rent before the recession, said Priscilla Aldomovar, CEO of Enterprise Community Partners, a non-profit group focused on affordable housing.

Enterprise owns 13,000 rental units, and Aldomovar said that so far, the renters have largely kept up with their payments, which she attributes to the federal aid.

""It's very precarious, but it's been held together by the stimulus,"" she said.",https://www.cbc.ca/news/business/1-4-million-americans-sought-jobless-benefits-last-week-up-for-1st-time-since-march-1.5660063?cmp=rss,news,business,
25349,2020-07-23 10:02,Giants coach Alyssa Nakken's long walk to 1st base historic step for women in baseball,"Alyssa Nakken and Antoan Richardson took a walk to have a candid heart-to-heart chat, making their way around a back field at Scottsdale Stadium for close to 45 minutes one March day just before baseball got shut down by the coronavirus.

""Look, let's not fool ourselves, you're not ready,"" Richardson told Nakken.

Unfazed, the two Giants coaches vowed to get back to work and go even harder, to focus on all she does well and realize the importance of acknowledging the things she doesn't know — or at least not yet.

So when Nakken took over for Richardson coaching first base Monday night during an exhibition game in Oakland, the moment meant so much to each of them.

""I'm getting goosebumps right now. The road that we've travelled and some of the conversations that we've had to get to that point were really fulfilling, just kind of watching her grow and learn over the past couple of months has just been really cool,"" Richardson said Wednesday by phone from Los Angeles. ""The time that she put in to learn the craft over the time that we weren't on the field I'm seeing that pay off for her, which is really cool to see. We've talked about her readiness.""

Nakken is now handling a variety of tasks for the Giants, so busy gearing up for the season she has little time to relish in the history of it all.

Nakken, left, talks with Giants players during practice in San Francisco on Tuesday. (AP)

She's the first female on a major league coaching staff and even worked at first base for part of Monday's exhibition game in Oakland, then started at the spot a night later in San Francisco.

""You feel a sense of pride to be out there,"" the 30-year-old Nakken said of becoming the first woman in major league history to coach on the field. ""Me personally it's the best place to watch a game, that's for sure.""

By first pitch of Thursday night's season opener at Dodger Stadium, Nakken will be back behind the scenes making sure bench players stay ready in the batting cage and talking base-running and outfield defence. Richardson is the regular first base coach.

He pushed her this week to spend some innings at first in his place, and it proved valuable experience for the former college softball star.

""I'm still wrapping my head around it all. I was always preparing and staying ready for whatever position I would be put in,"" Nakken said. ""We've talked about this opportunity before but it kind of came quick. I was ready to go when Antoan Richardson encouraged me to go out there. It's an awesome feeling to be out there.""

WATCH | Astros prepare for return to field amid scrutiny over cheating scandal:

As it prepares to resume during the pandemic, Major League Baseball is also wrestling with the legacy of a cheating scandal involving World Series champions, the Houston Astros. 8:21

She also sat in on some meetings with players telling them they made the team and to pack their bags for the road to face the rival Dodgers as the delayed 60-game season finally starts.

Nakken, with that long blonde braid swinging beneath her batting helmet, already made history when Gabe Kapler hired her to his big league coaching staff in January.

""I keep continuing to remind Alyssa that as she represents herself she represents a lot of people and a lot of hope,"" Richardson said. ""I always challenge her to not just think about not just how every decision affects you but how does it affect the other people that are impacted by every move that you make.

""Sometimes it is a lot, a big responsibility, but she has made a commitment to take that head on. She recognizes every day that the conversation she has with me impacts the next woman who has an opportunity to do something, it doesn't even have to be in baseball. Just really proud to see her take that responsibility on, and take it on with pride and I keep saying the word, with dignity. She really honours those that she stands for.""

At Sacramento State from 2009-2012, Nakken was a three-time all-conference player and four-time Academic All American. She went on to earn a master's degree in sport management from the University of San Francisco in 2015.

""One of the best things about Antoan is how dedicated he is to developing our staff,"" Kapler said. ""I've always believed that it's easy for coaches to remember to develop players, but it can be harder to remember to give that same effort to the people you work side by side with every day. Antoan never forgets that and gives 100 per cent to everyone he works with, and it unquestionably makes us better as a group.""

That conversation four months ago certainly helped in the growth process.

""Just kind of aired it out, really shared and got below the surface a little bit on what was going on, some of the challenges and really had an honest conversation about the job,"" Richardson said. ""I think we just learned a lot about each other and we learned how much we cared, one, about what we're working with but also how we cared about people around us and how we wanted to help each other grow in this opportunity.""

Nakken is so appreciative of both Richardson and Kapler for encouraging her and pushing her to keep making strides forward.

""I don't know exactly how the conversations went between he and Kap but they both are very encouraged by people taking steps to develop,"" Nakken said. ""So I'm pretty sure Kap was all in on that when Antoan went with him with some confidence that I could do it.""

This time, they all knew she was well prepared.",https://www.cbc.ca/sports/baseball/mlb/mlb-alyssa-nakken-san-francisco-coach-1.5660059?cmp=rss,sports,baseball,mlb
25330,2020-07-23 8:59,Independent review into Nova Scotia mass killing to be announced later today,"The federal and Nova Scotia governments will be releasing details on Thursday afternoon about a joint independent review of the mass killing in Nova Scotia in April.

On April 18 and 19, a lone gunman went on a 13-hour shooting rampage that began in the small community of Portapique and ended at a gas station in Enfield, 150 kilometres away. It left 22 people dead.

The announcement comes after months of calls from victims' families, as well as the provincial Progressive Conservatives and NDP, for an inquiry.

Nova Scotia's justice minister has said on a number of occasions that while it is committed to an inquiry, the province would not lead it.

Nick Beaton, whose wife Kristen Beaton was killed in the April massacre, said not getting answers these past few months have been ""hell."" He was one of almost 300 people who marched on Wednesday, calling for a public inquiry. (Andrew Vaughan/The Canadian Press)

On Wednesday, about 280 people marched to the RCMP detachment in Bible Hill, N.S., to call for an inquiry to be held, after months of waiting for answers.

Bill Blair, the federal Minister of Public Safety and Emergency Preparedness, and Nova Scotia Justice Minister Mark Furey will hold a news conference at 1 p.m. AT.

MORE TOP STORIES",https://www.cbc.ca/news/canada/nova-scotia/mass-shooting-joint-independent-review-portapique-1.5659990?cmp=rss,news,canada,nova-scotia
25353,2020-07-23 8:50,"Shaw Festival cancels most of its 2020 season, but tries to salvage some shows","As a result of the pandemic, the Shaw Festival in Niagara-on-the-Lake has officially cancelled most of its 2020 season.

""We are sad to have to announce that based on the province of Ontario's framework for reopening businesses and the further extension of the state of emergency, it is clear that the Shaw Festival is not able to proceed with the season as scheduled,"" a newsletter posting said.

""As a result, we must cancel all performances and public events through Sept. 15.""

The festival also added that the ""further delay"" has forced the cancellation of most of the 2020 productions.

A few remaining productions after Sept. 16 have not been cancelled in the hopes that the festival can welcome back audiences to reduced capacity theatres. Those shows include performances of Charley's Aunt, Flush, and A Christmas Carol.

Cancelled productions include Gypsy, The Devil's Disciple, Sherlock Holmes and The Raven's Curse, Prince Caspian, The Playboy of the Western World, Assassins, Desire Under the Elms, Trouble in Mind and Me and My Girl.

The festival said that the company had been looking forward to the season, and that people are ""hungry for the special way that theatre allows us to join together and share a unique experience.""

""It's devastating to have had to put the season on hold, but we are determined that you will see as much of it as possible as soon as it is safe to share it with you,"" they said.

The festival says it will announce safety protocols and measures in the coming weeks with guidance from public health and Niagara-on-the-Lake.

When it comes to a shortened fall and or holiday season, the festival says it decided to ""remain optimistic.""

The cancellations will impact thousands of jobs. The festival is one of Niagara's 20 largest employers and contributes more than $220 million to Ontario's economy, says a 2019 annual report.

A schedule featuring the three productions, the festival said, ""might afford what we feel is the best way to help our community get back on its feet as soon as it is safe to do so.""

It's also waiting for word from the government and public health agencies on a ""variety of issues"" to ensure they can do so.",https://www.cbc.ca/news/canada/hamilton/shaw-festival-cancels-most-of-its-2020-season-but-tries-to-salvage-some-shows-1.5659938?cmp=rss,news,canada,hamilton
